Individuo,lnsalario,educ,edad,edad2,urban,soltero,casado,femenino
3666,"2,1005",5,28,784,0,0,1,0
3667,"2,1005",16,20,400,0,1,0,0
3668,"2,1005",5,40,1600,1,0,1,0
3669,"2,1005",12,18,324,0,1,0,0
3670,"2,1005",5,43,1849,0,0,1,0
3671,"2,1005",5,40,1600,1,0,1,0
3672,"2,0731",9,22,484,0,0,1,0
3673,"1,9463",9,23,529,1,1,0,0
3674,"1,9463",12,40,1600,1,0,1,0
3675,"1,9463",12,26,676,1,0,1,0
3676,"2,5257",5,40,1600,0,0,1,0
3677,"2,7528",16,25,625,1,1,0,1
3678,"2,5451",12,22,484,1,1,0,0
3679,"2,5451",5,50,2500,0,0,1,0
3680,"2,5451",9,18,324,1,1,0,0
3681,"2,5451",5,23,529,0,1,0,0
3682,"2,5451",5,18,324,0,1,0,0
3683,"2,5451",5,45,2025,1,0,1,0
3684,"2,5451",9,55,3025,1,0,1,0
3685,"2,5451",5,19,361,0,1,0,0
3686,"2,5451",5,30,900,0,0,1,0
3687,"2,4274",10,27,729,1,0,1,0
3688,"2,3910",9,30,900,0,0,1,0
3689,"2,1968",5,56,3136,1,0,1,0
3690,"2,1397",9,25,625,1,1,0,0
3691,"2,1397",5,21,441,1,1,0,0
3692,"2,5642",9,24,576,0,0,1,0
3693,"2,5755",12,50,2500,0,0,1,0
3694,"2,6254",9,35,1225,0,0,1,0
3695,"2,6039",12,24,576,1,1,0,0
3696,"2,6039",5,32,1024,1,0,1,0
3697,"2,5829",5,30,900,1,0,1,0
3698,"2,5829",9,20,400,0,1,0,0
3699,"2,5829",9,27,729,0,0,1,0
3700,"2,5829",10,32,1024,1,0,1,0
3701,"2,5829",9,32,1024,1,0,1,0
3702,"2,5829",12,22,484,0,0,1,0
3703,"2,5829",5,43,1849,1,0,1,0
3704,"2,5829",12,52,2704,1,0,1,0
3705,"2,4287",12,26,676,1,1,0,0
3706,"2,8529",5,18,324,0,1,0,0
3707,"2,6838",10,40,1600,1,0,1,0
3708,"2,6618",5,20,400,1,1,0,0
3709,"2,6403",5,30,900,1,1,0,0
3710,"2,6403",9,26,676,1,0,1,0
3711,"2,6193",12,23,529,1,1,0,0
3712,"2,6193",5,15,225,1,1,0,0
3713,"2,6193",5,18,324,1,1,0,0
3714,"2,6193",5,25,625,1,0,1,0
3715,"2,6193",9,18,324,1,1,0,0
3716,"2,6193",5,27,729,0,1,0,0
3717,"2,6193",5,22,484,1,1,0,0
3718,"2,6193",5,50,2500,1,0,0,0
3719,"2,6193",9,22,484,1,1,0,0
3720,"2,6193",5,30,900,1,0,1,0
3721,"2,5392",5,41,1681,0,0,1,0
3722,"2,5015",5,44,1936,0,0,1,0
3723,"2,5015",10,26,676,1,1,0,0
3724,"2,4651",5,42,1764,0,0,1,0
3725,"2,4300",12,20,400,0,1,0,0
3726,"2,4129",5,45,2025,0,0,1,0
3727,"2,3961",12,46,2116,0,0,1,0
3728,"2,3161",5,40,1600,0,0,1,0
3729,"2,3161",9,21,441,1,0,1,0
3730,"2,2138",16,25,625,1,1,0,0
3731,"2,7189",5,47,2209,1,0,1,0
3732,"2,5743",5,22,484,0,0,1,0
3733,"3,7869",12,26,676,1,1,0,0
3734,"3,0937",9,48,2304,1,0,1,1
3735,"3,0041",16,35,1225,1,0,1,0
3736,"2,9759",16,23,529,1,1,0,0
3737,"2,8959",16,24,576,1,1,0,0
3738,"2,8706",5,22,484,1,1,0,0
3739,"2,8706",5,22,484,1,1,0,0
3740,"2,8706",5,24,576,0,0,1,0
3741,"2,8706",9,24,576,0,1,0,0
3742,"2,8706",9,26,676,0,1,0,0
3743,"2,8706",5,31,961,1,0,1,0
3744,"2,8706",12,30,900,1,0,1,0
3745,"2,8459",5,26,676,0,0,1,0
3746,"2,8218",5,32,1024,0,0,1,0
3747,"2,8218",5,39,1521,0,0,1,0
3748,"2,8218",16,60,3600,1,0,1,0
3749,"2,7753",5,35,1225,1,0,1,0
3750,"2,7753",5,50,2500,1,0,1,0
3751,"2,7753",9,18,324,1,1,0,0
3752,"2,7753",12,38,1444,1,0,1,1
3753,"2,7528",12,48,2304,1,1,0,1
3754,"2,7528",10,22,484,1,1,0,0
3755,"2,7528",5,25,625,1,1,0,0
3756,"2,7528",5,26,676,1,0,1,0
3757,"2,7528",5,20,400,1,1,0,0
3758,"2,7528",9,36,1296,1,0,1,0
3759,"2,7528",10,22,484,1,1,0,0
3760,"2,7308",5,50,2500,0,0,1,0
3761,"2,7308",12,26,676,1,0,1,0
3762,"2,7308",10,24,576,1,1,0,0
3763,"2,7308",16,23,529,1,1,0,0
3764,"2,7308",5,55,3025,1,0,1,0
3765,"2,7308",12,30,900,1,0,1,0
3766,"2,7093",5,46,2116,1,0,1,0
3767,"2,7093",5,36,1296,1,0,1,0
3768,"2,7093",5,19,361,1,1,0,0
3769,"2,7093",5,29,841,1,1,0,0
3770,"2,6882",9,24,576,1,1,0,0
3771,"2,6882",16,25,625,0,0,1,0
3772,"2,6882",9,24,576,0,1,0,0
3773,"2,6882",5,30,900,1,0,0,0
3774,"2,6882",5,50,2500,0,0,1,0
3775,"2,6882",5,42,1764,1,0,1,0
3776,"2,6882",9,47,2209,1,0,1,0
3777,"2,6882",12,30,900,1,1,0,0
3778,"2,6882",12,24,576,1,1,0,0
3779,"2,6882",12,42,1764,1,0,1,0
3780,"2,6882",5,60,3600,1,0,1,0
3781,"2,6882",12,40,1600,1,0,1,0
3782,"2,6882",5,20,400,0,1,0,0
3783,"2,6882",5,22,484,1,1,0,0
3784,"2,6882",5,25,625,1,0,1,0
3785,"2,6882",5,48,2304,0,0,1,0
3786,"2,6882",9,19,361,1,1,0,0
3787,"2,6882",9,23,529,1,0,1,0
3788,"2,6882",12,16,256,1,1,0,0
3789,"2,6882",12,22,484,1,1,0,0
3790,"2,6882",12,24,576,1,1,0,0
3791,"2,6882",12,24,576,1,1,0,1
3792,"2,6882",12,28,784,0,0,1,0
3793,"2,6882",12,32,1024,1,0,1,0
3794,"2,6882",5,26,676,1,0,1,0
3795,"2,6882",5,40,1600,1,0,1,0
3796,"2,6882",12,33,1089,1,0,1,0
3797,"2,6882",12,26,676,1,1,0,0
3798,"2,6882",12,27,729,1,0,1,0
3799,"2,6882",12,25,625,1,1,0,0
3800,"2,6882",5,24,576,1,0,1,0
3801,"2,6882",5,17,289,1,1,0,0
3802,"2,6882",9,18,324,0,1,0,0
3803,"2,6882",12,18,324,1,1,0,0
3804,"2,6882",12,22,484,1,1,0,0
3805,"2,6882",9,20,400,1,1,0,0
3806,"2,6882",9,24,576,1,1,0,0
3807,"2,6882",5,60,3600,1,0,1,0
3808,"2,6882",12,24,576,1,1,0,0
3809,"2,6882",16,22,484,1,1,0,0
3810,"2,6882",5,22,484,0,0,1,0
3811,"2,6882",9,37,1369,0,0,1,0
3812,"2,6882",12,28,784,1,0,1,0
3813,"2,6882",5,23,529,1,1,0,0
3814,"2,6882",5,35,1225,1,0,1,0
3815,"2,6882",5,16,256,1,1,0,0
3816,"2,6882",5,25,625,1,1,0,0
3817,"2,6882",12,18,324,1,1,0,0
3818,"2,6882",5,60,3600,1,0,1,0
3819,"2,6882",10,25,625,1,1,0,0
3820,"2,6882",12,19,361,0,0,1,0
3821,"2,6882",5,30,900,1,0,1,0
3822,"2,6882",5,42,1764,0,0,1,0
3823,"2,6882",9,31,961,1,0,1,0
3824,"2,6882",12,21,441,0,0,1,0
3825,"2,6882",12,22,484,1,1,0,0
3826,"2,6882",9,27,729,1,0,1,0
3827,"2,6882",5,19,361,1,1,0,0
3828,"2,6882",9,15,225,1,1,0,0
3829,"2,6676",10,20,400,1,1,0,0
3830,"2,6474",9,44,1936,1,0,0,1
3831,"2,6474",5,54,2916,1,0,1,0
3832,"2,6082",5,42,1764,1,0,1,0
3833,"2,6082",12,35,1225,1,0,1,0
3834,"2,6082",10,33,1089,1,0,1,0
3835,"2,5892",12,23,529,0,1,0,0
3836,"2,5705",9,19,361,1,1,0,0
3837,"2,5705",5,54,2916,1,0,0,1
3838,"2,5705",5,26,676,1,1,0,0
3839,"2,5705",5,28,784,0,0,1,0
3840,"2,5705",5,44,1936,1,0,0,1
3841,"2,5705",5,42,1764,0,0,1,0
3842,"2,5705",9,30,900,1,0,1,0
3843,"2,5705",10,24,576,1,1,0,0
3844,"2,5521",5,34,1156,1,0,1,0
3845,"2,5341",5,30,900,0,0,1,0
3846,"2,5341",5,36,1296,1,0,1,0
3847,"2,5341",5,30,900,1,0,1,0
3848,"2,5341",9,27,729,1,0,1,0
3849,"2,5341",5,42,1764,1,0,1,0
3850,"2,5341",5,22,484,0,1,0,0
3851,"2,5341",12,24,576,0,1,0,0
3852,"2,5341",9,38,1444,1,0,1,0
3853,"2,5341",5,28,784,1,0,1,0
3854,"2,5341",5,26,676,1,0,1,0
3855,"2,5341",5,32,1024,0,0,1,0
3856,"2,5341",12,30,900,0,0,1,0
3857,"2,4819",5,55,3025,1,0,1,0
3858,"2,4651",12,27,729,1,1,0,0
3859,"2,4651",5,38,1444,1,0,1,0
3860,"2,4651",5,20,400,1,1,0,0
3861,"2,4651",5,18,324,1,1,0,0
3862,"2,4651",12,18,324,1,1,0,0
3863,"2,4651",9,27,729,1,0,1,0
3864,"2,4651",5,18,324,1,1,0,0
3865,"2,4651",5,32,1024,1,0,1,0
3866,"2,4006",5,25,625,0,0,1,0
3867,"2,4006",5,27,729,0,0,1,0
3868,"2,3851",5,26,676,1,0,1,0
3869,"2,3698",5,40,1600,0,0,1,0
3870,"2,3110",5,40,1600,1,0,1,0
3871,"2,3110",5,40,1600,0,0,1,0
3872,"2,3110",12,35,1225,0,0,1,0
3873,"2,3110",9,23,529,1,1,0,0
3874,"2,3110",9,16,256,0,1,0,0
3875,"2,3110",5,50,2500,1,0,1,0
3876,"2,3110",5,39,1521,1,1,0,0
3877,"2,3110",5,40,1600,0,0,1,0
3878,"2,3110",12,30,900,0,0,1,0
3879,"2,3110",5,55,3025,1,0,1,0
3880,"2,2828",5,32,1024,1,0,1,0
3881,"2,2828",12,45,2025,0,0,1,0
3882,"2,2828",5,20,400,1,1,0,0
3883,"2,2828",5,20,400,1,0,1,0
3884,"2,2828",5,30,900,1,0,1,0
3885,"2,2828",12,22,484,0,1,0,0
3886,"2,2828",12,17,289,1,1,0,0
3887,"2,2828",5,40,1600,1,0,1,0
3888,"2,2828",9,25,625,0,0,1,0
3889,"2,2828",5,36,1296,0,0,1,0
3890,"2,1774",5,54,2916,1,0,1,0
3891,"2,1650",12,35,1225,1,0,1,0
3892,"2,1286",10,22,484,1,1,0,0
3893,"2,1286",9,24,576,1,1,0,0
3894,"2,1286",9,41,1681,1,0,1,0
3895,"2,1286",5,38,1444,1,0,1,0
3896,"2,7048",5,56,3136,0,0,1,0
3897,"2,7048",16,25,625,0,1,0,1
3898,"3,5965",9,22,484,1,1,0,0
3899,"2,7421",5,26,676,1,1,0,0
3900,"2,7210",9,46,2116,1,0,1,0
3901,"2,7210",5,36,1296,0,0,1,0
3902,"2,7210",12,27,729,1,1,0,0
3903,"2,4979",5,28,784,1,1,0,0
3904,"2,3437",5,52,2704,0,0,1,0
3905,"2,3437",12,29,841,1,0,1,0
3906,"2,7701",5,32,1024,1,0,1,0
3907,"2,8863",5,38,1444,1,0,1,0
3908,"2,8863",12,35,1225,1,0,1,0
3909,"2,8398",9,28,784,1,1,0,0
3910,"2,7953",5,22,484,1,0,1,0
3911,"2,7528",12,55,3025,1,0,1,0
3912,"2,7528",9,30,900,0,0,1,0
3913,"2,7528",12,34,1156,0,0,1,0
3914,"2,7528",5,27,729,1,0,1,0
3915,"2,7528",5,28,784,0,1,0,0
3916,"2,7528",5,58,3364,0,0,1,0
3917,"2,7528",5,60,3600,1,0,1,0
3918,"2,7528",5,16,256,1,1,0,0
3919,"2,7528",10,20,400,1,1,0,1
3920,"2,7528",12,27,729,1,1,0,0
3921,"2,7528",5,45,2025,0,0,1,0
3922,"2,7528",5,22,484,0,1,0,0
3923,"2,7528",5,31,961,0,0,1,0
3924,"2,7528",5,25,625,1,0,1,0
3925,"2,6350",9,17,289,1,1,0,0
3926,"2,6350",5,36,1296,0,0,1,0
3927,"2,6167",5,40,1600,1,0,1,0
3928,"2,5986",5,42,1764,0,0,1,0
3929,"2,4343",5,38,1444,0,0,1,0
3930,"2,3473",5,22,484,1,1,0,0
3931,"2,3473",5,50,2500,1,0,1,0
3932,"2,8108",9,41,1681,0,0,1,0
3933,"2,8481",5,34,1156,1,0,0,1
3934,"2,8261",5,46,2116,1,0,1,0
3935,"2,7836",10,22,484,0,1,0,0
3936,"2,7836",5,50,2500,0,0,1,0
3937,"2,7035",5,24,576,0,0,1,0
3938,"2,8856",12,27,729,1,1,0,0
3939,"2,6956",5,35,1225,0,0,1,0
3940,"2,6593",5,38,1444,0,0,1,0
3941,"2,6593",5,25,625,0,0,1,0
3942,"3,1102",12,40,1600,1,0,1,0
3943,"2,8548",12,46,2116,1,0,1,0
3944,"3,6226",9,36,1296,1,0,1,0
3945,"3,1301",9,35,1225,1,0,1,0
3946,"3,1301",10,38,1444,1,0,1,0
3947,"3,1301",12,38,1444,1,0,1,0
3948,"2,9294",12,28,784,1,1,0,0
3949,"2,9294",9,22,484,1,0,1,0
3950,"2,9294",16,28,784,1,1,0,0
3951,"2,9294",5,39,1521,1,0,1,0
3952,"2,9069",9,30,900,1,0,1,0
3953,"2,8850",5,20,400,0,0,1,0
3954,"2,8850",5,23,529,0,0,1,0
3955,"2,8850",9,18,324,1,1,0,0
3956,"2,8850",10,31,961,1,0,1,0
3957,"2,8424",5,32,1024,1,0,1,0
3958,"2,8424",12,45,2025,1,0,1,0
3959,"2,8424",10,44,1936,1,0,1,0
3960,"2,8424",5,48,2304,0,0,1,0
3961,"2,8424",16,25,625,1,1,0,0
3962,"2,8424",5,25,625,0,0,1,0
3963,"2,8424",10,26,676,0,1,0,0
3964,"2,8424",9,20,400,1,1,0,0
3965,"2,8424",9,34,1156,1,0,1,0
3966,"2,8424",16,42,1764,1,0,1,0
3967,"2,8424",12,45,2025,1,0,1,0
3968,"2,8424",5,55,3025,0,0,1,0
3969,"2,8424",12,35,1225,0,1,0,0
3970,"2,8424",10,28,784,1,1,0,0
3971,"2,8424",10,19,361,1,1,0,0
3972,"2,8218",5,23,529,0,0,1,0
3973,"2,7624",12,30,900,0,0,1,0
3974,"2,7433",5,59,3481,0,0,1,0
3975,"2,7246",5,18,324,1,1,0,0
3976,"2,7246",5,26,676,1,1,0,0
3977,"2,7246",5,52,2704,0,0,1,0
3978,"2,7246",5,40,1600,1,0,1,0
3979,"2,7246",12,45,2025,1,0,1,0
3980,"2,7246",12,40,1600,1,0,1,0
3981,"2,6882",9,42,1764,0,0,1,0
3982,"2,6882",12,40,1600,1,0,1,0
3983,"2,6882",5,60,3600,0,0,0,0
3984,"2,6882",5,30,900,0,0,1,0
3985,"2,6882",5,42,1764,0,0,1,0
3986,"2,6882",5,24,576,0,1,0,0
3987,"2,6882",5,50,2500,1,0,1,0
3988,"2,6532",16,30,900,1,0,1,0
3989,"2,6193",5,45,2025,1,0,1,0
3990,"2,6193",12,25,625,1,1,0,0
3991,"2,6193",12,25,625,1,0,1,0
3992,"2,6193",5,25,625,1,1,0,0
3993,"2,6193",10,18,324,1,1,0,1
3994,"2,6193",9,26,676,1,1,0,0
3995,"2,6193",9,45,2025,1,0,1,0
3996,"2,6193",5,20,400,0,1,0,0
3997,"2,5547",5,24,576,0,1,0,0
3998,"2,5547",9,35,1225,0,0,1,0
3999,"2,4941",5,40,1600,1,0,1,0
4000,"2,4651",12,36,1296,1,0,1,0
4001,"2,4369",5,45,2025,1,0,1,0
4002,"2,4369",5,45,2025,1,0,1,0
4003,"2,3569",16,28,784,1,0,0,0
4004,"2,3316",5,27,729,0,0,1,0
4005,"2,2828",5,18,324,1,1,0,0
4006,"3,0529",5,38,1444,1,0,1,0
4007,"2,8706",5,50,2500,0,0,1,0
4008,"2,8706",5,20,400,0,1,0,0
4009,"2,8706",5,26,676,0,1,0,0
4010,"2,8706",10,24,576,1,0,1,0
4011,"2,8706",5,32,1024,1,0,1,0
4012,"2,8706",12,36,1296,1,0,1,0
4013,"2,8706",5,24,576,1,1,0,0
4014,"2,7528",5,36,1296,1,0,1,0
4015,"2,7164",5,36,1296,1,0,1,0
4016,"2,6813",5,18,324,1,1,0,0
4017,"2,5829",9,23,529,1,1,0,0
4018,"2,5371",5,42,1764,0,0,1,0
4019,"2,4933",5,22,484,0,1,0,0
4020,"2,8980",5,56,3136,1,0,1,0
4021,"2,8980",9,49,2401,1,0,1,0
4022,"2,7989",5,39,1521,0,0,1,0
4023,"2,7438",9,26,676,0,0,1,0
4024,"2,6748",12,35,1225,1,0,1,0
4025,"2,3384",5,30,900,1,0,1,0
4026,"2,9246",12,26,676,0,0,1,0
4027,"2,9246",9,30,900,0,1,0,0
4028,"2,8446",5,16,256,1,1,0,0
4029,"2,7705",9,49,2401,1,0,1,0
4030,"2,5192",5,48,2304,1,0,1,0
4031,"2,5192",5,35,1225,1,0,1,0
4032,"2,3650",5,42,1764,0,0,1,0
4033,"2,5322",5,48,2304,1,0,1,0
4034,"3,4459",16,27,729,1,1,0,0
4035,"3,3814",12,20,400,1,1,0,0
4036,"3,3814",10,43,1849,1,0,1,0
4037,"3,1836",10,24,576,1,1,0,1
4038,"3,1583",5,30,900,1,0,1,0
4039,"3,1583",16,23,529,1,1,0,0
4040,"3,1095",5,24,576,1,0,1,0
4041,"3,1095",5,28,784,1,0,1,0
4042,"3,0629",5,32,1024,0,0,1,0
4043,"3,0629",12,30,900,0,1,0,0
4044,"3,0629",12,49,2401,0,0,1,0
4045,"3,0629",5,50,2500,1,0,1,0
4046,"3,0629",12,38,1444,1,0,1,0
4047,"3,0405",9,50,2500,0,0,1,0
4048,"3,0405",16,35,1225,1,0,1,0
4049,"3,0185",16,23,529,1,1,0,0
4050,"3,0185",12,25,625,1,0,1,0
4051,"3,0185",5,25,625,1,0,1,0
4052,"3,0185",12,35,1225,1,0,1,0
4053,"2,9759",9,35,1225,0,0,1,0
4054,"2,9759",9,27,729,0,0,1,0
4055,"2,9759",5,48,2304,1,0,1,0
4056,"2,9759",5,55,3025,1,0,1,0
4057,"2,9759",16,24,576,1,1,0,0
4058,"2,9759",10,39,1521,1,0,1,0
4059,"2,9759",10,21,441,1,1,0,0
4060,"2,9759",16,25,625,1,0,1,0
4061,"2,9759",12,36,1296,0,0,1,0
4062,"2,9759",5,26,676,1,1,0,0
4063,"2,9759",5,42,1764,1,0,1,0
4064,"2,9759",5,28,784,1,0,1,0
4065,"2,9759",12,27,729,1,0,1,0
4066,"2,9759",12,42,1764,1,0,1,0
4067,"2,9759",9,25,625,1,1,0,0
4068,"2,9759",10,28,784,1,1,0,0
4069,"2,9759",5,35,1225,1,0,1,0
4070,"2,9759",9,16,256,1,1,0,0
4071,"2,9759",5,40,1600,1,0,1,0
4072,"2,9759",12,40,1600,0,0,1,0
4073,"2,9759",5,22,484,1,1,0,0
4074,"2,9759",5,38,1444,0,0,1,0
4075,"2,9759",12,28,784,1,1,0,0
4076,"2,9759",12,22,484,1,1,0,0
4077,"2,9759",9,25,625,1,0,1,0
4078,"2,9759",12,30,900,0,1,0,0
4079,"2,9759",12,40,1600,1,0,1,0
4080,"2,9759",12,26,676,1,1,0,0
4081,"2,9759",5,38,1444,1,0,1,0
4082,"2,9759",5,45,2025,0,0,1,0
4083,"2,9759",5,27,729,1,0,1,0
4084,"2,9759",12,27,729,1,1,0,0
4085,"2,9759",10,24,576,1,0,1,0
4086,"2,9553",5,35,1225,1,0,1,0
4087,"2,8959",12,32,1024,0,0,1,1
4088,"2,8959",5,26,676,0,0,1,0
4089,"2,8959",5,33,1089,0,0,1,0
4090,"2,8768",5,33,1089,0,0,1,0
4091,"2,8768",5,38,1444,0,0,1,0
4092,"2,8581",9,20,400,1,1,0,0
4093,"2,8581",9,23,529,1,1,0,0
4094,"2,8581",9,52,2704,1,0,1,0
4095,"2,8581",5,42,1764,0,0,1,0
4096,"2,8581",12,24,576,1,0,1,0
4097,"2,8581",12,35,1225,1,0,1,0
4098,"2,8581",5,42,1764,1,0,1,0
4099,"2,8581",12,51,2601,1,0,1,0
4100,"2,8581",5,26,676,1,0,1,0
4101,"2,8581",9,50,2500,0,0,1,0
4102,"2,8581",5,30,900,0,0,1,0
4103,"2,8581",5,23,529,1,1,0,0
4104,"2,8218",9,19,361,1,1,0,0
4105,"2,8218",12,55,3025,1,0,1,0
4106,"2,8218",5,22,484,1,1,0,1
4107,"2,8218",10,45,2025,1,0,1,0
4108,"2,8218",5,28,784,0,0,1,0
4109,"2,8218",5,45,2025,0,0,1,0
4110,"2,8218",5,28,784,1,0,1,0
4111,"2,7867",10,28,784,1,0,1,0
4112,"2,7696",5,25,625,1,0,1,0
4113,"2,7528",12,22,484,1,1,0,0
4114,"2,7528",16,21,441,1,1,0,0
4115,"2,7528",12,24,576,1,0,1,0
4116,"2,7528",12,23,529,1,1,0,0
4117,"2,7528",9,54,2916,0,0,1,0
4118,"2,7528",10,23,529,1,1,0,0
4119,"2,7528",5,30,900,0,0,1,0
4120,"2,7528",10,21,441,1,1,0,0
4121,"2,7528",5,40,1600,1,0,1,1
4122,"2,7528",10,24,576,1,1,0,0
4123,"2,7528",10,20,400,1,1,0,0
4124,"2,7528",12,38,1444,1,0,1,0
4125,"2,7528",10,27,729,1,1,0,0
4126,"2,6575",12,24,576,1,1,0,0
4127,"2,6575",5,50,2500,1,0,1,0
4128,"2,6575",12,30,900,1,0,0,0
4129,"2,6276",5,38,1444,1,0,1,0
4130,"2,6276",5,30,900,0,0,1,0
4131,"2,6130",16,30,900,1,1,0,0
4132,"2,5986",10,32,1024,1,0,1,0
4133,"2,5986",5,32,1024,1,0,1,0
4134,"2,5986",5,21,441,0,0,1,0
4135,"2,5705",5,35,1225,1,0,1,0
4136,"2,5705",9,19,361,1,1,0,0
4137,"2,5431",5,15,225,1,0,0,0
4138,"2,4904",5,32,1024,1,0,1,0
4139,"2,4904",5,45,2025,1,0,1,0
4140,"2,4651",5,15,225,0,1,0,0
4141,"2,4404",5,32,1024,0,0,1,0
4142,"2,4163",5,16,256,1,1,0,0
4143,"2,4163",5,18,324,1,1,0,0
4144,"2,4163",9,20,400,1,1,0,0
4145,"2,4163",5,20,400,1,1,0,0
4146,"2,4163",12,26,676,1,1,0,0
4147,"2,4163",9,22,484,1,1,0,0
4148,"3,1682",12,48,2304,1,0,1,0
4149,"3,0006",12,23,529,1,1,0,0
4150,"3,0006",12,32,1024,1,0,1,0
4151,"2,9206",5,42,1764,0,0,1,0
4152,"3,1117",5,22,484,1,1,0,0
4153,"3,0893",10,27,729,1,0,1,0
4154,"3,0673",5,40,1600,1,0,1,0
4155,"3,0247",5,38,1444,0,0,1,0
4156,"3,0247",12,45,2025,1,0,0,0
4157,"2,9069",5,58,3364,1,0,1,0
4158,"2,8016",10,28,784,1,0,1,0
4159,"2,7215",5,32,1024,0,0,1,0
4160,"2,6474",12,28,784,1,1,0,0
4161,"2,6193",5,47,2209,1,0,1,0
4162,"2,9375",12,43,1849,1,0,1,0
4163,"3,0483",5,30,900,0,0,1,0
4164,"3,0483",10,24,576,1,1,0,0
4165,"2,9682",5,35,1225,0,0,1,0
4166,"2,8941",5,35,1225,0,0,1,0
4167,"3,0790",9,36,1296,1,0,1,0
4168,"3,0712",10,52,2704,1,0,1,0
4169,"2,9171",5,25,625,0,0,1,0
4170,"2,8481",5,44,1936,0,0,1,0
4171,"3,2760",5,32,1024,0,1,0,0
4172,"3,1807",10,21,441,1,1,0,1
4173,"3,1583",9,26,676,1,0,1,0
4174,"3,1363",16,21,441,1,1,0,1
4175,"3,1363",5,27,729,0,0,1,0
4176,"3,1363",5,40,1600,0,0,1,0
4177,"3,1148",5,45,2025,0,0,1,0
4178,"3,0937",12,23,529,1,1,0,0
4179,"3,0937",10,40,1600,1,0,1,0
4180,"3,0937",16,23,529,1,1,0,0
4181,"3,0937",5,33,1089,1,0,1,0
4182,"3,0937",5,22,484,1,1,0,0
4183,"3,0937",5,30,900,0,0,1,0
4184,"3,0937",5,32,1024,1,0,1,0
4185,"3,0937",10,35,1225,1,0,1,0
4186,"3,0937",12,29,841,1,0,1,0
4187,"3,0937",12,35,1225,1,0,1,0
4188,"3,0937",5,48,2304,1,0,1,0
4189,"3,0937",5,40,1600,1,0,1,0
4190,"3,0937",12,35,1225,0,0,1,0
4191,"3,0937",9,32,1024,1,0,1,0
4192,"3,0937",12,33,1089,0,0,1,0
4193,"3,0937",12,27,729,1,1,0,0
4194,"3,0937",12,18,324,1,1,0,0
4195,"3,0937",12,50,2500,1,0,1,0
4196,"3,0731",16,35,1225,1,0,1,0
4197,"3,0529",9,36,1296,1,0,1,0
4198,"2,9759",12,27,729,1,0,1,0
4199,"2,9759",5,48,2304,1,0,1,0
4200,"2,9396",5,53,2809,0,0,1,0
4201,"2,9396",5,34,1156,0,0,1,0
4202,"2,9045",5,20,400,1,1,0,0
4203,"2,9045",5,30,900,1,0,1,0
4204,"2,8706",9,35,1225,1,0,1,0
4205,"2,8706",9,25,625,1,0,1,0
4206,"2,8706",9,27,729,1,0,1,0
4207,"2,8706",9,40,1600,1,0,1,0
4208,"2,8706",12,45,2025,1,0,1,0
4209,"2,8706",16,29,841,1,1,0,0
4210,"2,7308",9,38,1444,1,0,1,0
4211,"2,5341",5,45,2025,1,0,1,0
4212,"3,2733",12,40,1600,1,0,1,0
4213,"2,9615",5,55,3025,1,0,1,0
4214,"2,9264",16,25,625,1,1,0,0
4215,"3,3195",5,32,1024,0,0,1,0
4216,"3,2242",10,23,529,1,1,0,0
4217,"3,1372",16,45,2025,1,0,1,0
4218,"2,5776",5,25,625,0,0,1,0
4219,"3,0976",5,32,1024,1,0,1,0
4220,"2,8706",5,45,2025,0,0,1,0
4221,"2,7810",5,30,900,1,0,1,0
4222,"2,5986",5,35,1225,0,0,1,0
4223,"3,1789",5,38,1444,0,0,1,0
4224,"3,8922",12,56,3136,1,0,1,0
4225,"3,8122",16,55,3025,1,0,1,0
4226,"3,6045",16,40,1600,1,0,1,0
4227,"3,6045",16,30,900,1,0,1,0
4228,"3,6045",9,28,784,1,0,1,0
4229,"3,5439",16,43,1849,1,0,1,1
4230,"3,4067",12,18,324,0,1,0,0
4231,"3,3814",16,30,900,1,1,0,0
4232,"3,3814",5,23,529,1,1,0,0
4233,"3,3814",10,30,900,1,0,1,0
4234,"3,3326",16,38,1444,1,0,1,0
4235,"3,3326",10,27,729,0,0,1,0
4236,"3,2861",10,18,324,1,1,0,0
4237,"3,2636",12,31,961,1,0,1,0
4238,"3,2636",10,32,1024,0,0,1,0
4239,"3,2636",12,32,1024,1,0,1,0
4240,"3,2636",12,35,1225,1,0,1,0
4241,"3,2636",10,24,576,1,0,1,0
4242,"3,2636",10,36,1296,1,0,1,0
4243,"3,2416",16,32,1024,1,1,0,0
4244,"3,2416",10,28,784,0,0,1,0
4245,"3,2416",12,20,400,1,1,0,0
4246,"3,1991",5,45,2025,1,0,1,0
4247,"3,1991",16,30,900,0,0,1,0
4248,"3,1991",12,43,1849,1,0,1,0
4249,"3,1991",12,45,2025,1,0,1,0
4250,"3,1991",10,27,729,1,1,0,0
4251,"3,1991",5,28,784,0,0,1,0
4252,"3,1991",12,29,841,1,0,1,0
4253,"3,1991",12,35,1225,1,1,0,0
4254,"3,1991",10,46,2116,1,0,1,0
4255,"3,1991",5,35,1225,1,0,1,0
4256,"3,1991",5,18,324,1,1,0,0
4257,"3,1991",10,50,2500,1,0,1,0
4258,"3,1991",12,24,576,1,1,0,0
4259,"3,1991",10,45,2025,1,0,1,0
4260,"3,1991",10,42,1764,1,0,1,0
